hospital_id,treatment_id,estimated_cost
301,105,31022
301,106,74674
301,107,315922
301,108,67066
301,109,64668
301,110,20696
301,111,31072
301,112,6987
301,113,40448
301,114,2555
301,115,48276
301,116,7372
301,117,27390
301,118,72222
301,119,4133
301,120,10863
302,101,48137
302,102,78223
302,103,65539
302,104,96774
302,105,37972
302,106,89414
302,107,389949
302,108,84261
302,109,76505
302,110,26746
302,111,38865
302,112,7424
302,113,49205
302,114,3777
302,115,57247
302,116,9507
302,117,31091
302,118,91582
302,119,5154
302,120,11899
303,101,59087
303,102,92069
303,103,75093
303,104,115454
303,105,45517
303,106,105986
303,107,460114
303,108,98233
303,109,89715
303,110,32282
303,111,44109
303,112,9004
303,113,58258
303,114,6512
303,115,68674
303,116,10124
303,117,38240
303,118,107716
303,119,2065
303,120,12360
304,101,46940
304,102,77124
304,103,64328
304,104,95917
304,105,39427
304,106,90241
304,107,382390
304,108,84384
304,109,75288
304,110,25402
304,111,36876
304,112,5181
304,113,48214
304,114,6451
304,115,58242
304,116,9495
304,117,32414
304,118,89034
304,119,2161
304,120,9195
305,101,18501
305,102,27995
305,103,22999
305,104,35455
305,105,11982
305,106,30396
305,107,138824
305,108,28391
305,109,25799
305,110,10317
305,111,14216
305,112,2028
305,113,18471
305,114,3456
305,115,22471
305,116,3477
305,117,11634
305,118,32505
305,119,500
305,120,2065
306,101,50746
306,102,79825
306,103,68645
306,104,102161
306,105,41973
306,106,94477
306,107,403903
306,108,87136
306,109,82948
306,110,27305
306,111,42254
306,112,8508
306,113,52017
306,114,4873
306,115,61914
306,116,10889
306,117,33246
306,118,93568
306,119,2646
306,120,12658
307,101,46338
307,102,77682
307,103,62097
307,104,94470
307,105,39433
307,106,89029
307,107,381642
307,108,81187
307,109,77908
307,110,26203
307,111,39875
307,112,7243
307,113,46509
307,114,4349
307,115,56874
307,116,7967
307,117,32158
307,118,90227
307,119,1885
307,120,9259
308,101,45362
308,102,74017
308,103,61288
308,104,91632
308,105,36384
308,106,85966
308,107,363404
308,108,78266
308,109,72931
308,110,24849
308,111,37887
308,112,7296
308,113,44094
308,114,2924
308,115,55320
308,116,10648
308,117,30501
308,118,85189
308,119,4504
308,120,12040
309,101,17235
309,102,27101
309,103,21104
309,104,31368
309,105,13467
309,106,30978
309,107,131155
309,108,28748
309,109,24652
309,110,10706
309,111,13132
309,112,2451
309,113,15376
309,114,3590
309,115,18565
309,116,3163
309,117,11212
309,118,31277
309,119,500
309,120,4764
310,101,59583
310,102,96400
310,103,77852
310,104,118181
310,105,47921
310,106,110244
310,107,473422
310,108,103030
310,109,95267
310,110,31694
310,111,46261
310,112,7997
310,113,58130
310,114,7339
310,115,70370
310,116,13302
310,117,40099
310,118,111531
310,119,3844
310,120,12574
311,101,19098
311,102,29297
311,103,26008
311,104,36659
311,105,14201
311,106,34478
311,107,149757
311,108,33638
311,109,27962
311,110,10513
311,111,14232
311,112,1878
311,113,19180
311,114,3555
311,115,21492
311,116,5686
311,117,10956
311,118,33506
311,119,1427
311,120,5736
312,101,15082
312,102,27766
312,103,21816
312,104,33877
312,105,13164
312,106,28508
312,107,129784
312,108,26362
312,109,24641
312,110,9230
312,111,14256
312,112,3441
312,113,14998
312,114,2234
312,115,19396
312,116,5132
312,117,9018
312,118,30954
312,119,1915
312,120,4121
313,101,20912
313,102,31849
313,103,27918
313,104,40999
313,105,18010
313,106,36868
313,107,162343
313,108,35765
313,109,33097
313,110,8929
313,111,17341
313,112,3287
313,113,21824
313,114,3454
313,115,25881
313,116,3037
313,117,13219
313,118,39948
313,119,500
313,120,5401
314,101,15364
314,102,27638
314,103,20075
314,104,33283
314,105,14694
314,106,28670
314,107,129658
314,108,28150
314,109,26632
314,110,10744
314,111,13303
314,112,2766
314,113,16210
314,114,1182
314,115,19151
314,116,2538
314,117,10823
314,118,32497
314,119,1292
314,120,2773
315,101,37915
315,102,61469
315,103,51553
315,104,76354
315,105,30229
315,106,71055
315,107,307914
315,108,67366
315,109,60029
315,110,21451
315,111,29218
315,112,3877
315,113,37621
315,114,1964
315,115,48116
315,116,6239
315,117,26984
315,118,70495
315,119,2278
315,120,8562
316,101,54487
316,102,86201
316,103,70434
316,104,104613
316,105,40693
316,106,99646
316,107,425019
316,108,91480
316,109,83389
316,110,27549
316,111,40851
316,112,7022
316,113,53425
316,114,7149
316,115,61580
316,116,9644
316,117,36700
316,118,99416
316,119,3818
316,120,13728
317,101,16480
317,102,26080
317,103,19181
317,104,31305
317,105,13220
317,106,30819
317,107,125851
317,108,28237
317,109,23981
317,110,7576
317,111,12314
317,112,3690
317,113,16578
317,114,746
317,115,17917
317,116,2381
317,117,11017
317,118,29345
317,119,500
317,120,3085
318,101,51223
318,102,83739
318,103,70391
318,104,105636
318,105,42405
318,106,98365
318,107,422901
318,108,90257
318,109,83854
318,110,29201
318,111,41532
318,112,7518
318,113,54562
318,114,6219
318,115,64994
318,116,11412
318,117,34802
318,118,97152
318,119,4404
318,120,10742
319,101,43194
319,102,65002
319,103,54307
319,104,81266
319,105,33791
319,106,77093
319,107,332634
319,108,70945
319,109,64989
319,110,20620
319,111,32859
319,112,5106
319,113,40073
319,114,3686
319,115,51134
319,116,6758
319,117,27245
319,118,79016
319,119,2679
319,120,11255
320,101,59448
320,102,93180
320,103,78716
320,104,117151
320,105,47261
320,106,108519
320,107,467651
320,108,102364
320,109,95159
320,110,29502
320,111,45568
320,112,7551
320,113,57848
320,114,6651
320,115,70955
320,116,10588
320,117,39319
320,118,109022
320,119,4917
320,120,14615
321,101,38817
321,102,61981
321,103,53762
321,104,81005
321,105,30001
321,106,75538
321,107,320509
321,108,67645
321,109,63774
321,110,21341
321,111,31293
321,112,6559
321,113,41730
321,114,4792
321,115,48711
321,116,8772
321,117,27982
321,118,75915
321,119,2494
321,120,10383
322,101,17416
322,102,27459
322,103,21152
322,104,32684
322,105,14031
322,106,31795
322,107,133486
322,108,29627
322,109,25726
322,110,8840
322,111,13262
322,112,3102
322,113,17990
322,114,1193
322,115,19246
322,116,1878
322,117,10035
322,118,31854
322,119,2311
322,120,2702
323,101,22115
323,102,32892
323,103,26999
323,104,41581
323,105,15374
323,106,38761
323,107,160913
323,108,33866
323,109,33668
323,110,11109
323,111,17331
323,112,3431
323,113,19140
323,114,1449
323,115,22790
323,116,2362
323,117,11560
323,118,36577
323,119,3338
323,120,3562
324,101,21752
324,102,34442
324,103,29131
324,104,42938
324,105,19020
324,106,43011
324,107,174374
324,108,37169
324,109,35117
324,110,10448
324,111,16166
324,112,3109
324,113,23555
324,114,824
324,115,27761
324,116,6011
324,117,15435
324,118,41621
324,119,2384
324,120,3212
325,101,22069
325,102,30331
325,103,27698
325,104,40328
325,105,16915
325,106,37884
325,107,160771
325,108,36596
325,109,33441
325,110,9087
325,111,17439
325,112,1514
325,113,18856
325,114,1662
325,115,23985
325,116,3102
325,117,14257
325,118,35791
325,119,500
325,120,5077
326,101,54339
326,102,86867
326,103,75711
326,104,111297
326,105,44872
326,106,101515
326,107,443764
326,108,97701
326,109,87867
326,110,27986
326,111,45315
326,112,9355
326,113,54845
326,114,5927
326,115,66007
326,116,9469
326,117,37836
326,118,103390
326,119,4275
326,120,14352
327,101,43943
327,102,68816
327,103,54169
327,104,86152
327,105,35313
327,106,78427
327,107,338053
327,108,71218
327,109,67215
327,110,23175
327,111,35487
327,112,7096
327,113,42504
327,114,5960
327,115,51197
327,116,10115
327,117,27846
327,118,78261
327,119,1086
327,120,9241
328,101,16967
328,102,30657
328,103,25543
328,104,36216
328,105,16352
328,106,34130
328,107,150772
328,108,33855
328,109,30367
328,110,8790
328,111,13941
328,112,3043
328,113,18994
328,114,1728
328,115,20873
328,116,3037
328,117,10977
328,118,32993
328,119,500
328,120,4311
329,101,19772
329,102,32001
329,103,26595
329,104,40035
329,105,18193
329,106,37444
329,107,167005
329,108,35824
329,109,31911
329,110,11683
329,111,17922
329,112,2990
329,113,22469
329,114,3666
329,115,23399
329,116,4108
329,117,14479
329,118,40034
329,119,1874
329,120,4709
330,101,41724
330,102,65762
330,103,56807
330,104,84350
330,105,32947
330,106,78521
330,107,333327
330,108,71872
330,109,66504
330,110,20825
330,111,35348
330,112,5610
330,113,40581
330,114,5986
330,115,51515
330,116,7020
330,117,29718
330,118,77803
330,119,1142
330,120,10082
331,101,51129
331,102,85118
331,103,71923
331,104,105544
331,105,41372
331,106,98402
331,107,421059
331,108,91096
331,109,84776
331,110,30165
331,111,41823
331,112,6772
331,113,51804
331,114,4289
331,115,62115
331,116,10336
331,117,33270
331,118,100310
331,119,4740
331,120,12296
332,101,54895
332,102,89886
332,103,75300
332,104,111848
332,105,43274
332,106,106033
332,107,447353
332,108,97347
332,109,87675
332,110,29797
332,111,43739
332,112,8432
332,113,56333
332,114,4605
332,115,68811
332,116,12487
332,117,37360
332,118,105306
332,119,4187
332,120,14422
333,101,19764
333,102,31195
333,103,28505
333,104,42000
333,105,15115
333,106,37144
333,107,163232
333,108,33997
333,109,31003
333,110,9315
333,111,15340
333,112,4018
333,113,19533
333,114,3641
333,115,22725
333,116,2451
333,117,11779
333,118,36849
333,119,500
333,120,4547
334,101,49844
334,102,78416
334,103,63516
334,104,95970
334,105,37419
334,106,91227
334,107,387237
334,108,83203
334,109,76492
334,110,26328
334,111,38256
334,112,7208
334,113,48534
334,114,6413
334,115,60259
334,116,7936
334,117,34218
334,118,90182
334,119,4858
334,120,9994
335,101,57882
335,102,88199
335,103,73562
335,104,111940
335,105,45133
335,106,104387
335,107,450925
335,108,96830
335,109,88082
335,110,28068
335,111,43440
335,112,6705
335,113,56566
335,114,5493
335,115,65881
335,116,10523
335,117,39055
335,118,103003
335,119,4195
335,120,12396
336,101,16699
336,102,29617
336,103,22673
336,104,34933
336,105,15817
336,106,32730
336,107,145860
336,108,30088
336,109,30188
336,110,9033
336,111,14604
336,112,1775
336,113,18105
336,114,3348
336,115,22227
336,116,2640
336,117,10605
336,118,32703
336,119,500
336,120,3664
337,101,48996
337,102,76786
337,103,62244
337,104,93716
337,105,39932
337,106,88075
337,107,380898
337,108,83852
337,109,75998
337,110,25543
337,111,36549
337,112,7101
337,113,49671
337,114,3054
337,115,57298
337,116,9237
337,117,30689
337,118,89210
337,119,2461
337,120,10921
338,101,19030
338,102,32917
338,103,25351
338,104,40597
338,105,15394
338,106,37168
338,107,155170
338,108,34798
338,109,30768
338,110,9616
338,111,14423
338,112,2027
338,113,18050
338,114,3240
338,115,25011
338,116,5765
338,117,12377
338,118,35258
338,119,3118
338,120,4556
339,101,54642
339,102,90551
339,103,72814
339,104,110463
339,105,43366
339,106,104854
339,107,446720
339,108,97504
339,109,88627
339,110,27986
339,111,45201
339,112,8716
339,113,56274
339,114,6656
339,115,67949
339,116,11633
339,117,38062
339,118,103654
339,119,3757
339,120,11624
340,101,43350
340,102,70946
340,103,58126
340,104,86481
340,105,36359
340,106,82207
340,107,346806
340,108,74644
340,109,69340
340,110,22828
340,111,35766
340,112,7713
340,113,41386
340,114,2839
340,115,51178
340,116,8215
340,117,30477
340,118,81752
340,119,2194
340,120,9140
341,101,22933
341,102,32667
341,103,28381
341,104,44834
341,105,18381
341,106,39668
341,107,170206
341,108,36135
341,109,34670
341,110,10602
341,111,16212
341,112,2224
341,113,21467
341,114,2782
341,115,24959
341,116,2347
341,117,12989
341,118,38881
341,119,500
341,120,4728
342,101,47103
342,102,79812
342,103,64254
342,104,99645
342,105,38714
342,106,92485
342,107,390808
342,108,85584
342,109,77165
342,110,27545
342,111,40958
342,112,5740
342,113,49479
342,114,6242
342,115,58724
342,116,8016
342,117,31106
342,118,92207
342,119,2140
342,120,11606
343,101,38024
343,102,63354
343,103,52973
343,104,77059
343,105,30756
343,106,73517
343,107,316572
343,108,68573
343,109,61199
343,110,20085
343,111,31587
343,112,6925
343,113,40310
343,114,3206
343,115,48770
343,116,7887
343,117,24375
343,118,75412
343,119,1672
343,120,7573
344,101,20266
344,102,33055
344,103,28679
344,104,39922
344,105,14937
344,106,40763
344,107,168881
344,108,36033
344,109,32108
344,110,13156
344,111,15482
344,112,3075
344,113,21617
344,114,4059
344,115,24156
344,116,2831
344,117,15458
344,118,38021
344,119,1948
344,120,6344
345,101,20724
345,102,33557
345,103,27499
345,104,42692
345,105,15634
345,106,37556
345,107,164761
345,108,37286
345,109,34568
345,110,9772
345,111,15119
345,112,964
345,113,20702
345,114,1372
345,115,23026
345,116,2997
345,117,13198
345,118,38637
345,119,500
345,120,5971
346,101,18038
346,102,30179
346,103,26057
346,104,36560
346,105,16658
346,106,33297
346,107,148787
346,108,32937
346,109,30814
346,110,9626
346,111,13085
346,112,2274
346,113,19271
346,114,3403
346,115,23445
346,116,3066
346,117,11762
346,118,33518
346,119,2604
346,120,5172
347,101,20765
347,102,30916
347,103,27615
347,104,40944
347,105,16979
347,106,34635
347,107,157744
347,108,34123
347,109,32771
347,110,12241
347,111,15253
347,112,1812
347,113,17919
347,114,1428
347,115,23284
347,116,5619
347,117,11635
347,118,36952
347,119,500
347,120,2671
348,101,51449
348,102,83364
348,103,69858
348,104,101328
348,105,39190
348,106,97783
348,107,412034
348,108,89433
348,109,81972
348,110,27941
348,111,40438
348,112,5339
348,113,51563
348,114,5030
348,115,61611
348,116,10725
348,117,32477
348,118,96952
348,119,4441
348,120,13921
349,101,57296
349,102,94221
349,103,76490
349,104,116575
349,105,46052
349,106,110842
349,107,469035
349,108,100589
349,109,93684
349,110,30110
349,111,47747
349,112,7198
349,113,59596
349,114,5000
349,115,68578
349,116,11530
349,117,40244
349,118,111014
349,119,5660
349,120,15325
350,101,44662
350,102,70309
350,103,60300
350,104,90111
350,105,37429
350,106,84721
350,107,357622
350,108,77148
350,109,70628
350,110,24873
350,111,37480
350,112,7646
350,113,45175
350,114,5529
350,115,53263
350,116,9613
350,117,31179
350,118,83392
350,119,3974
350,120,11099
351,101,17561
351,102,25304
351,103,21443
351,104,34975
351,105,13919
351,106,32856
351,107,134270
351,108,27326
351,109,25068
351,110,7001
351,111,12261
351,112,3034
351,113,18030
351,114,2641
351,115,18957
351,116,2781
351,117,9864
351,118,31720
351,119,500
351,120,4376
352,101,40763
352,102,62961
352,103,50897
352,104,77812
352,105,29292
352,106,72019
352,107,312959
352,108,66791
352,109,60453
352,110,20686
352,111,29945
352,112,4662
352,113,39599
352,114,2113
352,115,45653
352,116,9633
352,117,26703
352,118,74606
352,119,3426
352,120,10056
353,101,51051
353,102,82328
353,103,68795
353,104,102353
353,105,41597
353,106,95334
353,107,413962
353,108,90914
353,109,82746
353,110,27373
353,111,40708
353,112,8694
353,113,53366
353,114,6089
353,115,60429
353,116,10522
353,117,33884
353,118,95174
353,119,2514
353,120,11566
354,101,22459
354,102,35265
354,103,31694
354,104,42896
354,105,16152
354,106,41770
354,107,180638
354,108,38075
354,109,34164
354,110,11326
354,111,18824
354,112,2426
354,113,21256
354,114,3981
354,115,25293
354,116,3373
354,117,16441
354,118,41033
354,119,561
354,120,3749
355,101,22691
355,102,32124
355,103,27039
355,104,42229
355,105,15750
355,106,40562
355,107,171521
355,108,37226
355,109,33615
355,110,10646
355,111,17615
355,112,1891
355,113,20683
355,114,814
355,115,27208
355,116,5474
355,117,12971
355,118,39653
355,119,2460
355,120,3684
356,101,45650
356,102,74900
356,103,61550
356,104,93782
356,105,36508
356,106,88863
356,107,379784
356,108,83083
356,109,77819
356,110,27251
356,111,37891
356,112,4975
356,113,46894
356,114,4990
356,115,57271
356,116,8014
356,117,30846
356,118,90580
356,119,3778
356,120,11365
357,101,18539
357,102,28813
357,103,21793
357,104,32989
357,105,12361
357,106,32631
357,107,139885
357,108,29892
357,109,26628
357,110,9616
357,111,12117
357,112,1733
357,113,16554
357,114,2965
357,115,22321
357,116,5006
357,117,13358
357,118,32231
357,119,1332
357,120,2118
358,101,20218
358,102,30868
358,103,29100
358,104,41907
358,105,17455
358,106,39037
358,107,163474
358,108,35983
358,109,34531
358,110,9680
358,111,17125
358,112,3727
358,113,20280
358,114,500
358,115,24068
358,116,3753
358,117,14038
358,118,38394
358,119,936
358,120,4590
359,101,44294
359,102,72649
359,103,62772
359,104,90739
359,105,35614
359,106,84340
359,107,365479
359,108,80106
359,109,71288
359,110,22548
359,111,37136
359,112,4267
359,113,47414
359,114,6018
359,115,55863
359,116,8530
359,117,32311
359,118,86212
359,119,3258
359,120,10101
360,101,43098
360,102,72076
360,103,59193
360,104,88349
360,105,35121
360,106,80934
360,107,350925
360,108,74869
360,109,71759
360,110,22108
360,111,36860
360,112,5659
360,113,44395
360,114,4936
360,115,51941
360,116,9896
360,117,28946
360,118,81633
360,119,1169
360,120,12146
361,101,50114
361,102,78915
361,103,66627
361,104,99408
361,105,41021
361,106,93459
361,107,400025
361,108,87445
361,109,80285
361,110,27540
361,111,42036
361,112,7295
361,113,51085
361,114,4673
361,115,59469
361,116,10244
361,117,31488
361,118,92641
361,119,2148
361,120,12193
362,101,15975
362,102,25371
362,103,20404
362,104,29704
362,105,11246
362,106,29467
362,107,124084
362,108,25188
362,109,24371
362,110,7942
362,111,13356
362,112,2438
362,113,16422
362,114,3270
362,115,16873
362,116,2374
362,117,8386
362,118,29759
362,119,1435
362,120,2200
363,101,20827
363,102,34765
363,103,30630
363,104,44283
363,105,17319
363,106,41989
363,107,180273
363,108,39871
363,109,36592
363,110,11033
363,111,16880
363,112,1402
363,113,21397
363,114,523
363,115,25543
363,116,6195
363,117,14249
363,118,41345
363,119,3227
363,120,7215
364,101,43335
364,102,69777
364,103,58179
364,104,85793
364,105,35115
364,106,80861
364,107,345995
364,108,73867
364,109,68034
364,110,22839
364,111,33722
364,112,5807
364,113,41487
364,114,5212
364,115,53744
364,116,7784
364,117,30166
364,118,80785
364,119,4266
364,120,8442
365,101,20575
365,102,31293
365,103,29027
365,104,42185
365,105,15051
365,106,36408
365,107,165344
365,108,37269
365,109,31549
365,110,11838
365,111,17305
365,112,3911
365,113,20944
365,114,3909
365,115,24760
365,116,3370
365,117,15081
365,118,36392
365,119,2895
365,120,4738
366,101,17710
366,102,29386
366,103,23657
366,104,38400
366,105,13457
366,106,33175
366,107,145827
366,108,30247
366,109,27238
366,110,11664
366,111,16333
366,112,533
366,113,18292
366,114,500
366,115,23014
366,116,3944
366,117,10998
366,118,36043
366,119,3119
366,120,5520
367,101,52804
367,102,85898
367,103,70236
367,104,107506
367,105,42015
367,106,99106
367,107,425792
367,108,90506
367,109,83137
367,110,27434
367,111,40950
367,112,8837
367,113,53130
367,114,4478
367,115,62767
367,116,9872
367,117,36799
367,118,99035
367,119,3866
367,120,14112
368,101,45489
368,102,72798
368,103,62622
368,104,92439
368,105,37537
368,106,85481
368,107,363924
368,108,79035
368,109,71873
368,110,24760
368,111,37100
368,112,8030
368,113,47384
368,114,5344
368,115,54626
368,116,10647
368,117,32177
368,118,85306
368,119,1805
368,120,12444
369,101,22583
369,102,32240
369,103,28955
369,104,43015
369,105,17612
369,106,39404
369,107,163677
369,108,37159
369,109,31467
369,110,12007
369,111,14650
369,112,3356
369,113,21783
369,114,1370
369,115,25465
369,116,2470
369,117,15540
369,118,37293
369,119,808
369,120,3495
370,101,20943
370,102,36579
370,103,28113
370,104,42969
370,105,17795
370,106,40448
370,107,177923
370,108,36371
370,109,36074
370,110,13160
370,111,16132
370,112,2037
370,113,21139
370,114,2875
370,115,28045
370,116,4921
370,117,13626
370,118,39345
370,119,3203
370,120,5502
371,101,51675
371,102,80237
371,103,68202
371,104,98610
371,105,38595
371,106,93379
371,107,400191
371,108,88594
371,109,80410
371,110,27440
371,111,41355
371,112,7697
371,113,48949
371,114,4986
371,115,61088
371,116,9531
371,117,32768
371,118,92485
371,119,2099
371,120,12165
372,101,57833
372,102,91295
372,103,75276
372,104,113286
372,105,45852
372,106,103640
372,107,445628
372,108,95347
372,109,90860
372,110,30721
372,111,46337
372,112,6125
372,113,54298
372,114,7178
372,115,65431
372,116,12139
372,117,37787
372,118,104811
372,119,3879
372,120,12713
373,101,42231
373,102,69764
373,103,57182
373,104,86604
373,105,32605
373,106,80481
373,107,343223
373,108,72730
373,109,67924
373,110,24054
373,111,34801
373,112,7446
373,113,44560
373,114,3589
373,115,52080
373,116,7824
373,117,29187
373,118,78447
373,119,1203
373,120,10803
374,101,42175
374,102,67950
374,103,56049
374,104,82308
374,105,31186
374,106,76888
374,107,328574
374,108,70411
374,109,67453
374,110,21107
374,111,32011
374,112,3620
374,113,42823
374,114,2977
374,115,48753
374,116,8743
374,117,28981
374,118,75337
374,119,1969
374,120,8565
375,101,46842
375,102,77115
375,103,62277
375,104,94504
375,105,37279
375,106,87867
375,107,377639
375,108,82638
375,109,74654
375,110,26369
375,111,38394
375,112,7625
375,113,47630
375,114,6056
375,115,55529
375,116,9616
375,117,29704
375,118,86593
375,119,4088
375,120,11336
376,101,23772
376,102,33194
376,103,29197
376,104,43910
376,105,18469
376,106,39448
376,107,173461
376,108,36398
376,109,36839
376,110,10962
376,111,16857
376,112,4836
376,113,21798
376,114,4120
376,115,25628
376,116,3076
376,117,14173
376,118,42207
376,119,500
376,120,6745
377,101,51601
377,102,85963
377,103,68520
377,104,105476
377,105,40296
377,106,100405
377,107,424212
377,108,91094
377,109,84789
377,110,30163
377,111,41524
377,112,6658
377,113,51387
377,114,6433
377,115,62575
377,116,10082
377,117,34647
377,118,97573
377,119,1762
377,120,13070
378,101,45632
378,102,73173
378,103,60614
378,104,93239
378,105,37924
378,106,88017
378,107,374475
378,108,80626
378,109,73968
378,110,23238
378,111,38945
378,112,7639
378,113,45548
378,114,5570
378,115,55459
378,116,8884
378,117,32545
378,118,86211
378,119,2604
378,120,11504
379,101,19277
379,102,34884
379,103,29133
379,104,43475
379,105,15640
379,106,37971
379,107,167493
379,108,37757
379,109,32592
379,110,10765
379,111,15125
379,112,2560
379,113,20210
379,114,3806
379,115,26326
379,116,2512
379,117,14352
379,118,37116
379,119,716
379,120,4311
380,101,55882
380,102,90865
380,103,77670
380,104,115222
380,105,46414
380,106,107674
380,107,458525
380,108,99145
380,109,90422
380,110,28649
380,111,45293
380,112,7013
380,113,55992
380,114,7392
380,115,70152
380,116,10924
380,117,38250
380,118,105278
380,119,5176
380,120,13509
381,101,51311
381,102,80450
381,103,67027
381,104,99075
381,105,40491
381,106,92186
381,107,393908
381,108,84445
381,109,77551
381,110,25043
381,111,37987
381,112,5846
381,113,48048
381,114,5822
381,115,57413
381,116,9538
381,117,33124
381,118,92256
381,119,3816
381,120,10257
382,101,37954
382,102,61853
382,103,49823
382,104,75839
382,105,29709
382,106,69936
382,107,307517
382,108,67304
382,109,60725
382,110,20738
382,111,29066
382,112,3550
382,113,39983
382,114,3131
382,115,44654
382,116,6417
382,117,25717
382,118,70083
382,119,1878
382,120,7873
383,101,45476
383,102,73039
383,103,59038
383,104,91191
383,105,34616
383,106,83031
383,107,364081
383,108,80841
383,109,74049
383,110,22830
383,111,36245
383,112,5893
383,113,44086
383,114,5120
383,115,53622
383,116,7604
383,117,30646
383,118,84587
383,119,2093
383,120,12141
384,101,22317
384,102,32233
384,103,27049
384,104,41748
384,105,16780
384,106,39337
384,107,167466
384,108,35534
384,109,32149
384,110,10842
384,111,16816
384,112,1879
384,113,21515
384,114,3033
384,115,25071
384,116,3907
384,117,13497
384,118,38108
384,119,2837
384,120,2977
385,101,50984
385,102,85658
385,103,71083
385,104,105703
385,105,41573
385,106,97268
385,107,421122
385,108,91447
385,109,83321
385,110,28112
385,111,40260
385,112,7824
385,113,54162
385,114,6437
385,115,63732
385,116,11716
385,117,37070
385,118,98884
385,119,3575
385,120,11461
386,101,47163
386,102,74927
386,103,64000
386,104,95274
386,105,38638
386,106,87741
386,107,375824
386,108,82305
386,109,74603
386,110,23852
386,111,36328
386,112,6208
386,113,45808
386,114,4212
386,115,57639
386,116,7983
386,117,29616
386,118,89203
386,119,2719
386,120,12871
387,101,39202
387,102,61701
387,103,51202
387,104,80401
387,105,32604
387,106,75615
387,107,317322
387,108,70512
387,109,61569
387,110,20665
387,111,33090
387,112,3642
387,113,38348
387,114,1981
387,115,45552
387,116,9608
387,117,25648
387,118,72292
387,119,3816
387,120,10411
388,101,18089
388,102,30817
388,103,24386
388,104,38376
388,105,17046
388,106,36768
388,107,153101
388,108,31814
388,109,30408
388,110,11389
388,111,14460
388,112,1992
388,113,19723
388,114,2685
388,115,25108
388,116,2439
388,117,14053
388,118,36276
388,119,500
388,120,5352
389,101,17995
389,102,29415
389,103,26129
389,104,36249
389,105,15743
389,106,32703
389,107,149516
389,108,32315
389,109,30431
389,110,11137
389,111,14812
389,112,818
389,113,19414
389,114,500
389,115,22336
389,116,4442
389,117,11035
389,118,34620
389,119,500
389,120,5006
390,101,53624
390,102,83305
390,103,68894
390,104,106257
390,105,43150
390,106,97268
390,107,419659
390,108,92625
390,109,85064
390,110,27894
390,111,41087
390,112,5461
390,113,50804
390,114,4641
390,115,61959
390,116,10305
390,117,35450
390,118,96014
390,119,3942
390,120,13930
391,101,56629
391,102,87738
391,103,75395
391,104,110845
391,105,45469
391,106,104424
391,107,446100
391,108,97293
391,109,90373
391,110,31114
391,111,43340
391,112,9379
391,113,55574
391,114,5926
391,115,65087
391,116,10606
391,117,35229
391,118,103017
391,119,4507
391,120,14593
392,101,17194
392,102,26786
392,103,19346
392,104,32113
392,105,13369
392,106,31274
392,107,125847
392,108,28236
392,109,25188
392,110,10504
392,111,14689
392,112,1601
392,113,17272
392,114,500
392,115,20752
392,116,1272
392,117,12528
392,118,31610
392,119,1117
392,120,2969
393,101,18823
393,102,30759
393,103,22928
393,104,34406
393,105,12737
393,106,35870
393,107,144302
393,108,33386
393,109,27527
393,110,8438
393,111,12948
393,112,853
393,113,20056
393,114,941
393,115,22999
393,116,3693
393,117,12786
393,118,35512
393,119,1321
393,120,5728
394,101,16396
394,102,27277
394,103,21358
394,104,30718
394,105,13702
394,106,28008
394,107,125569
394,108,27498
394,109,26464
394,110,9128
394,111,14634
394,112,3226
394,113,14708
394,114,500
394,115,17523
394,116,1447
394,117,12105
394,118,29000
394,119,1287
394,120,2774
395,101,16516
395,102,28765
395,103,21751
395,104,35652
395,105,14704
395,106,32929
395,107,134530
395,108,30804
395,109,28138
395,110,7670
395,111,12464
395,112,3132
395,113,16902
395,114,500
395,115,18366
395,116,2128
395,117,13274
395,118,32489
395,119,2952
395,120,2659
396,101,54977
396,102,85669
396,103,72385
396,104,111364
396,105,42368
396,106,103063
396,107,439473
396,108,96013
396,109,87979
396,110,31119
396,111,44360
396,112,6744
396,113,53303
396,114,4236
396,115,67031
396,116,11359
396,117,36860
396,118,103981
396,119,3319
396,120,13104
397,101,17883
397,102,29104
397,103,22987
397,104,33175
397,105,13428
397,106,30965
397,107,139156
397,108,30738
397,109,26997
397,110,8212
397,111,11842
397,112,3007
397,113,19097
397,114,3631
397,115,18763
397,116,1747
397,117,12238
397,118,31586
397,119,1758
397,120,3858
398,101,20781
398,102,34347
398,103,29641
398,104,45117
398,105,16306
398,106,40521
398,107,171965
398,108,35594
398,109,33064
398,110,10198
398,111,16957
398,112,4033
398,113,19886
398,114,2123
398,115,25432
398,116,5415
398,117,14194
398,118,40936
398,119,500
398,120,3602
399,101,21755
399,102,34730
399,103,26980
399,104,40699
399,105,14980
399,106,38091
399,107,166228
399,108,35810
399,109,33429
399,110,10464
399,111,15688
399,112,3115
399,113,19382
399,114,500
399,115,25898
399,116,3737
399,117,14448
399,118,38921
399,119,500
399,120,3735
400,101,14754
400,102,24424
400,103,22136
400,104,29557
400,105,11080
400,106,30169
400,107,122512
400,108,26705
400,109,23994
400,110,8997
400,111,12177
400,112,2598
400,113,13433
400,114,1859
400,115,16699
400,116,4586
400,117,9408
400,118,27503
400,119,500
400,120,5220
401,101,48826
401,102,79662
401,103,68647
401,104,101394
401,105,40890
401,106,94798
