Sno,Hospital Id,name,State Name,District Name,Hospital Contact,Specialities Selected,Hospital Type,Empanelment Type,Submitted Date,Status Updated Date,Application Status,OnBoarded For Convergence Scheme,Upgraded Specialities,Current Specialities,address,clean,is_nabh_accredited,latitude,longitude,google_rating,google_ratings_total,hospital_tier,hospital_id
215,HOSP9G05647,CHC Persendi,UTTAR PRADESH,SITAPUR,8934006308,"M1,M7,S1,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, S1, S4, S5","CHC Persendi, SITAPUR, UTTAR PRADESH",chcpersendi,False,27.51214543999482,80.84916039712596,3.5,444,C,215
216,HOSP9G05648,CHC Mishikh,UTTAR PRADESH,SITAPUR,9453521202,"M1,M7,S1,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, S1, S4, S5","CHC Mishikh, SITAPUR, UTTAR PRADESH",chcmishikh,False,27.49990288412009,80.8223276310494,3.8,490,C,216
217,HOSP9G05649,CHC Pisawan,UTTAR PRADESH,SITAPUR,8808374418,"M1,M1,M7,S1,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, S1, S4, S5","CHC Pisawan, SITAPUR, UTTAR PRADESH",chcpisawan,False,27.589060658660923,80.4064965553465,3.9,304,B,217
218,HOSP9G05653,chc kasmanda,UTTAR PRADESH,SITAPUR,9984201000,"M1,M7,S1,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, S1, S4, S5","chc kasmanda, SITAPUR, UTTAR PRADESH",chckasmanda,False,27.35801668099538,80.88103702801368,3.6,197,C,218
219,HOSP9G05656,MMAHATMA JYOTIBA PHULE COMBIND DISTRICT HOSPITAL,UTTAR PRADESH,AMBEDKAR NAGAR,6389606286,"M1,M7,M2,S1,S16,S2,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S1, S16, S2, S3, S4, S5","MMAHATMA JYOTIBA PHULE COMBIND DISTRICT HOSPITAL, AMBEDKAR NAGAR, UTTAR PRADESH",mmahatmajyotibaphulecombinddistrict,False,26.4123242890839,82.6123507190124,4.2,79,B,219
220,HOSP9G05659,CHC SAHJANWA,UTTAR PRADESH,GORAKHPUR,9956250700,"M1,M7,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, S4, S5","CHC SAHJANWA, GORAKHPUR, UTTAR PRADESH",chcsahjanwa,False,26.842128826277573,83.17443931634598,3.6,268,C,220
221,HOSP9G05670,DISTRICT HOSPITAL MALE AYODHYA,UTTAR PRADESH,FAIZABAD,9454455356,"M1,M1,M7,M2,M8,S1,S10,S11,S12,S2,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, M8, S1, S10, S11, S12, S2, S3, S5","DISTRICT HOSPITAL MALE AYODHYA, FAIZABAD, UTTAR PRADESH",districtmaleayodhya,False,26.783193734485245,82.14882037732583,4.2,128,B,221
222,HOSP9G05674,malkhan singh district hospital aligarh,UTTAR PRADESH,ALIGARH,9454455291,"S1,S2,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"S1, S2, S3, S5","malkhan singh district hospital aligarh, ALIGARH, UTTAR PRADESH",malkhansinghdistrictaligarh,False,27.876323638844465,78.06729508315216,4.1,249,B,222
223,HOSP9G05675,DISTRICT WOMEN HOSPITAL,UTTAR PRADESH,MATHURA,8005192708,"M2,M3,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M2, M3, S4","DISTRICT WOMEN HOSPITAL, MATHURA, UTTAR PRADESH",districtwomen,False,27.501846346542493,77.66976214340353,3.5,159,C,223
224,HOSP9G05678,P.L.Sharma district Hospital Meerut,UTTAR PRADESH,MEERUT,9897496004,"M1,M7,M2,M8,S12,S16,S2,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, M8, S12, S16, S2, S3, S5","P.L.Sharma district Hospital Meerut, MEERUT, UTTAR PRADESH",plsharmadistrictmeerut,False,29.000089563096463,77.76101133379271,3.5,64,C,224
225,HOSP9G05685,District Combined Hospital Vrindavan  ,UTTAR PRADESH,MATHURA,8077681538,"M2,S1,S16,S2,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M2, S1, S16, S2, S3, S4, S5","District Combined Hospital Vrindavan  , MATHURA, UTTAR PRADESH",districtcombinedvrindavan,False,27.570784413655957,77.68142979923124,4.1,331,B,225
226,HOSP9G05686,PT.DEEN DAYAL UPHADHYAY JOINT HOSPITAL ALIGARH,UTTAR PRADESH,ALIGARH,9045552111,"M1,M7,M2,S1,S16,S2,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S1, S16, S2, S3, S4, S5","PT.DEEN DAYAL UPHADHYAY JOINT HOSPITAL ALIGARH, ALIGARH, UTTAR PRADESH",ptdeendayaluphadhyayjointaligarh,False,27.88943663047927,78.13421226808838,3.9,314,B,226
227,HOSP9G05687,DISTRICT  HOSPITAL BASTI MALE,UTTAR PRADESH,BASTI,8005192739,"M1,M7,M2,S1,S2,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S1, S2, S3, S5","DISTRICT  HOSPITAL BASTI MALE, BASTI, UTTAR PRADESH",districtbastimale,False,26.85676734510901,82.53361107305889,3.8,305,C,227
228,HOSP9G05693,CHC Kaurihar Allahabad,UTTAR PRADESH,ALLAHABAD,8795278516,"S1,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S1,"CHC Kaurihar Allahabad, ALLAHABAD, UTTAR PRADESH",chckauriharallahabad,False,25.431455004038902,81.83695814287233,3.9,68,B,228
229,HOSP9G05694,chc udi,UTTAR PRADESH,ETAWAH,7668412166,"M1,M7,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7","chc udi, ETAWAH, UTTAR PRADESH",chcudi,False,26.69454726578992,78.96263830454059,3.5,237,C,229
230,HOSP9G05698,chc saifai,UTTAR PRADESH,ETAWAH,7055014446,"M1,M7,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7","chc saifai, ETAWAH, UTTAR PRADESH",chcsaifai,False,26.727547134941595,79.07685928182444,4.2,363,B,230
231,HOSP9G05699,community health centre,UTTAR PRADESH,KANPUR NAGAR,7309796962,"S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S5,"community health centre, KANPUR NAGAR, UTTAR PRADESH",communityhealth,False,26.218287109518876,80.2683908692556,3.7,63,C,231
232,HOSP9G05703,LALA LAJPAT RAI AND ASSOCIATED HOSPITAL,UTTAR PRADESH,KANPUR NAGAR,9450615054,"M1,M1,M2,S8,M1,M7,M1,S7,M2,M3,M8,S1,S10,S11,S14,S15,S16,S2,S3,S4,S5,S6,S7,S8,S9,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M2, S8, M7, S7, M3, M8, S1, S10, S11, S14, S15, S16, S2, S3, S4, S5, S6, S9","LALA LAJPAT RAI AND ASSOCIATED HOSPITAL, KANPUR NAGAR, UTTAR PRADESH",lalalajpatraiandassociated,False,26.457098933602076,80.27708384130294,4.0,183,B,232
233,HOSP9G05708,DISTRICT WOMEN HOSPITAL,UTTAR PRADESH,BARABANKI,8005192757,"M2,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M2, S4","DISTRICT WOMEN HOSPITAL, BARABANKI, UTTAR PRADESH",districtwomen,False,26.90862032809276,81.18036984193554,4.3,231,B,233
234,HOSP9G05718,DISTRICT MALE  HOSPITAL,UTTAR PRADESH,FATEHPUR,8756995077,"M1,M1,M7,M2,S1,S12,S16,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S1, S12, S16, S3, S5","DISTRICT MALE  HOSPITAL, FATEHPUR, UTTAR PRADESH",districtmale,False,25.84769219729971,80.90846734147752,3.7,124,C,234
235,HOSP9G05722,DISTRICT WOMEN HOSPITAL,UTTAR PRADESH,FAIZABAD,9506818675,"M2,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M2, S4","DISTRICT WOMEN HOSPITAL, FAIZABAD, UTTAR PRADESH",districtwomen,False,26.78686699305481,82.13498257021189,4.0,377,B,235
236,HOSP9G05724,CHC REHRA,UTTAR PRADESH,AMROHA,9997740094,"M1,M7,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7","CHC REHRA, AMROHA, UTTAR PRADESH",chcrehra,False,28.54486163872264,78.29173049933071,4.2,327,B,236
237,HOSP9G05726,NEHRU HOSPITAL BRD MEDICAL COLLEGE,UTTAR PRADESH,GORAKHPUR,9415210483,"M1,M1,M2,S8,M1,M7,M1,S7,M2,M3,M4,M5,M6,M8,S1,S10,S11,S12,S13,S14,S15,S16,S2,S3,S4,S5,S6,S7,S8,S9,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M2, S8, M7, S7, M3, M4, M5, M6, M8, S1, S10, S11, S12, S13, S14, S15, S16, S2, S3, S4, S5, S6, S9","NEHRU HOSPITAL BRD MEDICAL COLLEGE, GORAKHPUR, UTTAR PRADESH",nehrubrdmedicalcollege,False,26.68043553627204,83.38084370751697,3.6,276,C,237
238,HOSP9G05750,MAHARAJA TEJ SINGH DISTRICT MALE HOSPITAL MAINPURI ,UTTAR PRADESH,MAINPURI,8005192707,"M1,M1,M7,S1,S16,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, S1, S16, S3, S5","MAHARAJA TEJ SINGH DISTRICT MALE HOSPITAL MAINPURI , MAINPURI, UTTAR PRADESH",maharajatejsinghdistrictmalemainpuri,False,27.21644963479058,79.06909738953053,3.6,272,C,238
239,HOSP9G05757,CHC phulpur,UTTAR PRADESH,ALLAHABAD,8303028293,"M1,M7,M2,S1,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S1, S4","CHC phulpur, ALLAHABAD, UTTAR PRADESH",chcphulpur,False,25.532543544568323,82.08410268324174,4.2,209,B,239
240,HOSP9G05767,CHC Soraon Allahabad,UTTAR PRADESH,ALLAHABAD,9415795288,"S1,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S1,"CHC Soraon Allahabad, ALLAHABAD, UTTAR PRADESH",chcsoraonallahabad,False,25.592454324113323,81.8433912858596,3.7,187,C,240
241,HOSP9G05773,Autonomous State Medical College Shahjahanpur,UTTAR PRADESH,SHAHJAHANPUR,8188913596,"M1,M7,M2,S1,S12,S16,S2,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S1, S12, S16, S2, S3, S5","Autonomous State Medical College Shahjahanpur, SHAHJAHANPUR, UTTAR PRADESH",autonomousstatemedicalcollegeshahjahanpur,False,27.91896555443554,79.74743047566194,4.3,121,B,241
242,HOSP9G05774,CHC Jahsra Allahabad,UTTAR PRADESH,ALLAHABAD,9935283843,"S1,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S1,"CHC Jahsra Allahabad, ALLAHABAD, UTTAR PRADESH",chcjahsraallahabad,False,25.45295183590915,81.83446297709767,3.8,448,C,242
243,HOSP9G05853,Mental Hospital Varanasi,UTTAR PRADESH,VARANASI,8090992778,"M8,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,M8,"Mental Hospital Varanasi, VARANASI, UTTAR PRADESH",mentalvaranasi,False,25.363920010285828,82.98532497122663,4.2,53,B,243
244,HOSP9G05854,CHC Karchana Allahabad,UTTAR PRADESH,ALLAHABAD,8299739861,"S1,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S1,"CHC Karchana Allahabad, ALLAHABAD, UTTAR PRADESH",chckarchanaallahabad,False,25.300893555848194,81.93149272851076,3.9,453,B,244
245,HOSP9G05857,CHC Gola,UTTAR PRADESH,KHERI,7839740284,"S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"S4, S5","CHC Gola, KHERI, UTTAR PRADESH",chcgola,False,28.261971167672684,80.59565201419379,3.6,288,C,245
246,HOSP9G05860,MCS DISTT HOSPITAL GYANPUR BHADOHI,UTTAR PRADESH,BHADOHI,9415834502,"M1,M1,M7,M2,S1,S16,S2,S3,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S1, S16, S2, S3, S4","MCS DISTT HOSPITAL GYANPUR BHADOHI, BHADOHI, UTTAR PRADESH",mcsdisttgyanpurbhadohi,False,25.443241920620974,82.50280107871815,3.5,165,C,246
247,HOSP9G05867,DISTRICT WOMEN HOSPITAL BAHRAICH,UTTAR PRADESH,BAHRAICH,9838110498,"S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S4,"DISTRICT WOMEN HOSPITAL BAHRAICH, BAHRAICH, UTTAR PRADESH",districtwomenbahraich,False,27.555514121063695,81.61249374274196,3.8,467,C,247
248,HOSP9G05868,CHC Handia Allahabad,UTTAR PRADESH,ALLAHABAD,9889361551,"S1,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S1,"CHC Handia Allahabad, ALLAHABAD, UTTAR PRADESH",chchandiaallahabad,False,25.370330564747064,82.09794389663536,4.1,135,B,248
249,HOSP9G05874,J k Cancer Institute Kanpur,UTTAR PRADESH,KANPUR NAGAR,9415487780,,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,-NA-,"J k Cancer Institute Kanpur, KANPUR NAGAR, UTTAR PRADESH",jkcancerinstitutekanpur,False,26.44673526354048,80.26491566679361,3.9,240,B,249
250,HOSP9G05877,DISTRICT HOSPITAL MAU,UTTAR PRADESH,MAU,8005192731,"M1,M1,M7,M2,S1,S10,S11,S2,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S1, S10, S11, S2, S3, S5","DISTRICT HOSPITAL MAU, MAU, UTTAR PRADESH",districtmau,False,25.93310419442638,83.58347333310051,4.0,396,B,250
251,HOSP9G05886,DISTRICT COMBINED HOSPITAL SANJAY NAGAR GHAZIABAD,UTTAR PRADESH,GHAZIABAD,9818919173,"M1,M7,M2,S1,S2,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S1, S2, S3, S4, S5","DISTRICT COMBINED HOSPITAL SANJAY NAGAR GHAZIABAD, GHAZIABAD, UTTAR PRADESH",districtcombinedsanjaynagarghaziabad,False,28.77839209244411,77.43891522420562,4.2,276,B,251
252,HOSP9G05888,GOVERNMETN MEDICAL COLLEGE KANNAUJ,UTTAR PRADESH,KANNAUJ,9415487268,"M1,M1,M7,M2,M4,M5,M6,M8,S1,S12,S16,S2,S3,S4,S5,S6,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, M4, M5, M6, M8, S1, S12, S16, S2, S3, S4, S5, S6","GOVERNMETN MEDICAL COLLEGE KANNAUJ, KANNAUJ, UTTAR PRADESH",governmetnmedicalcollegekannauj,False,27.014002899286837,79.69109538554973,4.0,247,B,252
253,HOSP9G05890,MBS GOVT. HOSPITAL BHADOHI,UTTAR PRADESH,BHADOHI,9936261419,"M1,M7,S1,S16,S2,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, S1, S16, S2, S3, S4, S5","MBS GOVT. HOSPITAL BHADOHI, BHADOHI, UTTAR PRADESH",mbsgovtbhadohi,False,25.40981230193506,82.48068357861379,3.6,450,C,253
254,HOSP9G05923,CHC Kotwa at Bani  Allahabad,UTTAR PRADESH,ALLAHABAD,9335288839,"S1,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S1,"CHC Kotwa at Bani  Allahabad, ALLAHABAD, UTTAR PRADESH",chckotwaatbaniallahabad,False,25.446238609227155,81.84224790974811,4.2,426,B,254
255,HOSP9G05991,V. R. T. K. WOMEN HOSPITAL BASTI,UTTAR PRADESH,BASTI,8299126616,"S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S4,"V. R. T. K. WOMEN HOSPITAL BASTI, BASTI, UTTAR PRADESH",vrtkwomenbasti,False,26.832477298472874,82.52525986352272,3.6,224,C,255
256,HOSP9G06010,community health centre dasna ghaziabad,UTTAR PRADESH,GHAZIABAD,8126893603,"M1,M7,M8,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M8, S4, S5","community health centre dasna ghaziabad, GHAZIABAD, UTTAR PRADESH",communityhealthdasnaghaziabad,False,28.664620489775178,77.51719367191991,3.9,145,B,256
257,HOSP9G06012,CHC BILHAUR,UTTAR PRADESH,KANPUR NAGAR,9140266989,"S1,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S1,"CHC BILHAUR, KANPUR NAGAR, UTTAR PRADESH",chcbilhaur,False,26.692345648825746,80.14463268576246,4.3,254,B,257
258,HOSP9G06022,MAHARANI LUXMI BAI MEDICAL COLLEGE JHANSI,UTTAR PRADESH,JHANSI,6392650113,"M1,M7,M2,S1,S2,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S1, S2, S3, S4, S5","MAHARANI LUXMI BAI MEDICAL COLLEGE JHANSI, JHANSI, UTTAR PRADESH",maharaniluxmibaimedicalcollegejhansi,False,25.547697858921573,78.66234341910409,4.1,97,B,258
259,HOSP9G06026,Rafi Ahmad kidwai Memorial District Hospital Male Barabanki,UTTAR PRADESH,BARABANKI,8005192758,"M1,M1,M7,M2,S1,S12,S16,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S1, S12, S16, S3, S5","Rafi Ahmad kidwai Memorial District Hospital Male Barabanki, BARABANKI, UTTAR PRADESH",rafiahmadkidwaimemorialdistrictmalebarabanki,False,26.94930215397065,81.39204155889072,3.8,395,C,259
260,HOSP9G06027,District Women Hospital,UTTAR PRADESH,BANDA,8756490099,"S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S4,"District Women Hospital, BANDA, UTTAR PRADESH",districtwomen,False,25.49356344594667,80.34411150712994,3.6,366,C,260
261,HOSP9G06031,MRA MEDICAL COLLEGE & HOSPITAL,UTTAR PRADESH,AMBEDKAR NAGAR,9651066723,"M1,M1,M7,M2,M8,S1,S16,S2,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, M8, S1, S16, S2, S3, S4, S5","MRA MEDICAL COLLEGE & HOSPITAL, AMBEDKAR NAGAR, UTTAR PRADESH",mramedicalcollege,False,26.387551505395468,82.6109659092148,3.5,99,C,261
262,HOSP9G06033,DISTRICT MALE HOSPITAL BUDAUN,UTTAR PRADESH,BUDAUN,9411606469,"M1,M7,M2,S1,S16,S2,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S1, S16, S2, S3, S5","DISTRICT MALE HOSPITAL BUDAUN, BUDAUN, UTTAR PRADESH",districtmalebudaun,False,28.02555162811768,79.12879017892274,4.3,463,B,262
263,HOSP9G06035,chcbansgaon&123,UTTAR PRADESH,GORAKHPUR,8004044006,"M1,M7,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7","chcbansgaon&123, GORAKHPUR, UTTAR PRADESH",chcbansgaon123,False,26.659103795743885,83.35886953952928,4.0,115,B,263
264,HOSP9G06037,CHC NAUGARH CHANDAULI,UTTAR PRADESH,CHANDAULI,7985824265,"M1,M1,M7,M2,M5,S1,S10,S11,S16,S2,S3,S4,S5,S6,S7,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, M5, S1, S10, S11, S16, S2, S3, S4, S5, S6, S7","CHC NAUGARH CHANDAULI, CHANDAULI, UTTAR PRADESH",chcnaugarhchandauli,False,24.828186645301248,83.26915710889907,3.8,485,C,264
265,HOSP9G06052,DR.S.P.M.C.H.C.PUKHRAYAN,UTTAR PRADESH,KANPUR DEHAT,7839720257,"S16,S2,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"S16, S2, S4, S5","DR.S.P.M.C.H.C.PUKHRAYAN, KANPUR DEHAT, UTTAR PRADESH",drspmchcpukhrayan,False,26.441111911600448,79.86401353082209,3.8,149,C,265
266,HOSP9G06053,UMA SHANKER DIXIT DISTRICT MALE HOSPITAL UNNAO,UTTAR PRADESH,UNNAO,8090307016,"M1,M1,M7,M2,M8,S1,S12,S16,S2,S3,S5,S6,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, M8, S1, S12, S16, S2, S3, S5, S6","UMA SHANKER DIXIT DISTRICT MALE HOSPITAL UNNAO, UNNAO, UTTAR PRADESH",umashankerdixitdistrictmaleunnao,False,26.57274018855549,80.60431353619475,3.6,164,C,266
267,HOSP9G06059,CHC HASANGANJ,UTTAR PRADESH,UNNAO,9369430010,"S3,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S3,"CHC HASANGANJ, UNNAO, UTTAR PRADESH",chchasanganj,False,26.77669471056629,80.63609683974437,4.0,328,B,267
268,HOSP9G06061,MIK DISTRICT WOMEN HOSPITAL,UTTAR PRADESH,BALRAMPUR,8896494506,"M3,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M3, S4","MIK DISTRICT WOMEN HOSPITAL, BALRAMPUR, UTTAR PRADESH",mikdistrictwomen,False,27.457673779785875,82.37806559960461,3.9,148,B,268
269,HOSP9G06066,"L.P.S. Institute of Cardiology & C.V.T.S., Kanpur",UTTAR PRADESH,KANPUR NAGAR,8400164646,"S12,S13,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"S12, S13","L.P.S. Institute of Cardiology & C.V.T.S., Kanpur, KANPUR NAGAR, UTTAR PRADESH",lpsinstituteofcardiologycvtskanpur,False,26.423649330840266,80.27436006567406,4.1,352,B,269
270,HOSP9G06074,DISTRICT WOMEN HOSPITAL,UTTAR PRADESH,ETAH,8511970874,"S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S4,"DISTRICT WOMEN HOSPITAL, ETAH, UTTAR PRADESH",districtwomen,False,27.544642194138202,78.66458272813922,4.2,177,B,270
271,HOSP9G06077,DISTRICT HOSPITAL,UTTAR PRADESH,ETAH,8511970874,"M1,M1,M7,M2,S16,S3,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S16, S3, S5","DISTRICT HOSPITAL, ETAH, UTTAR PRADESH",district,False,27.569817679277783,78.66300077312874,3.9,371,B,271
272,HOSP9G06081,chc gola,UTTAR PRADESH,GORAKHPUR,9936927761,"M1,M7,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7","chc gola, GORAKHPUR, UTTAR PRADESH",chcgola,False,26.247571945596206,83.52284972795604,4.1,386,B,272
273,HOSP9G06082,SWAROOP RANI NEHRU HOSPITAL ALLAHABAD,UTTAR PRADESH,ALLAHABAD,7651843198,"S1,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S1,"SWAROOP RANI NEHRU HOSPITAL ALLAHABAD, ALLAHABAD, UTTAR PRADESH",swaroopraninehruallahabad,False,25.44752504321394,81.84598581686701,3.7,124,C,273
274,HOSP9G06086,KPM Hospital,UTTAR PRADESH,KANPUR NAGAR,9454455128,"S1,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S1,"KPM Hospital, KANPUR NAGAR, UTTAR PRADESH",kpm,False,26.48300703011337,80.34918836709348,4.2,397,B,274
275,HOSP9G06088,District male hospital Banda,UTTAR PRADESH,BANDA,8005192743,"M1,M7,M2,S2,S3,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S2, S3","District male hospital Banda, BANDA, UTTAR PRADESH",districtmalebanda,False,25.44424622811973,80.57524709784549,4.3,281,B,275
276,HOSP9G06089,MOHAN LAL GOUTAM GOVT WOMEN HOSPITAL ,UTTAR PRADESH,ALIGARH,9045954228,"M3,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M3, S4","MOHAN LAL GOUTAM GOVT WOMEN HOSPITAL , ALIGARH, UTTAR PRADESH",mohanlalgoutamgovtwomen,False,27.879335490137795,78.13626304588962,3.7,240,C,276
277,HOSP9G06091,LAL BAHADUR SHASTRI  ,UTTAR PRADESH,VARANASI,9838772517,"M1,M1,M7,M2,S1,S16,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, S1, S16, S3, S4, S5","LAL BAHADUR SHASTRI  , VARANASI, UTTAR PRADESH",lalbahadurshastri,False,25.451325612387276,82.86630876993188,4.1,256,B,277
278,HOSP9G06094,umashankar dixit female hospital unnao,UTTAR PRADESH,UNNAO,7524999199,"M2,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M2, S4","umashankar dixit female hospital unnao, UNNAO, UTTAR PRADESH",umashankardixitfemaleunnao,False,26.56322713278494,80.60471201103147,4.1,177,B,278
279,HOSP9G06095,DISTRICT COMBINED HOSPITAL,UTTAR PRADESH,AURAIYA,9839585981,"S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,S5,"DISTRICT COMBINED HOSPITAL, AURAIYA, UTTAR PRADESH",districtcombined,False,26.641487763715322,79.50237439529741,4.1,320,B,279
280,HOSP9G06097,Disttic combined Hospital chakia Chandaoli,UTTAR PRADESH,CHANDAULI,9120761035,"M1,M1,M7,M2,M5,M6,S1,S15,S16,S2,S3,S4,S5,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, M2, M5, M6, S1, S15, S16, S2, S3, S4, S5","Disttic combined Hospital chakia Chandaoli, CHANDAULI, UTTAR PRADESH",distticcombinedchakiachandaoli,False,25.127524777099122,83.2389129138372,4.0,53,B,280
281,HOSP9G06100,100 BED DISTRICT COMBIND  HOSPITAL CHICHOLI AURAIYA,UTTAR PRADESH,AURAIYA,7317582505,"M1,M1,M7,S4,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7, S4","100 BED DISTRICT COMBIND  HOSPITAL CHICHOLI AURAIYA, AURAIYA, UTTAR PRADESH",100beddistrictcombindchicholiauraiya,False,26.672659218514184,79.51751736199614,3.8,191,C,281
282,HOSP9G06102,CHC HASANPUR,UTTAR PRADESH,AMROHA,7017802553,"M1,M7,",Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,,"M1, M7","CHC HASANPUR, AMROHA, UTTAR PRADESH",chchasanpur,False,28.718739305537945,78.29805141758561,4.2,233,B,282
